@id,@lat,@lon,name
3018513724,41.6800270,44.1898000,
3018513731,41.6687997,44.1547821,
3018514067,41.6919381,44.0886523,"თეჯისის ( ყოფ.ჩოლაყის) ლიპის ციკლოპური ნაგებობა; წმ. კონსტანტინეს ეკლესია და მენჰირი"
3027145235,43.0616800,-0.4580500,Cromlechs des Courraüs de Houndas
3027145236,43.0673567,-0.4472758,Cromlechs de Lous Couraus
3029561380,42.8704984,-0.4382830,Cromlechs du Col Long de Magnabaigt
3029590168,42.8701570,-0.4140076,Cromlechs de la Cabane de Chérue
3057972874,57.1486135,-2.4985001,Midmar Kirk Stone Circle
3085072330,52.6575956,-3.1419144,
3091295879,43.2091808,-1.8418657,Cromlech Gastarrozko bizkarra
3100869579,43.2783062,-1.4057370,Mendittipiko Bizkarra
3128315140,43.2192698,-1.7609452,Cromlechs tumulares Pagolletako Gaña 1-2
3189871488,51.4403029,-1.8369577,Avebury Down
3202793249,54.0681960,16.4365391,Krąg kamienny 1
3202793250,54.0683848,16.4356005,Krąg kamienny 2
3202793251,54.0702728,16.4361543,Krąg kamienny 5
3289959000,43.0219581,-1.3620174,Cromlech Soldaduko Harria H.
3290829368,50.6757005,-3.7459211,Stone Circle
3294950068,43.3583148,-1.8388833,Cromlechs Jaizkibel II 1-5
3294950071,43.3586215,-1.8385001,Cromlech Jaizkibel V
3296956148,43.3082733,-1.8322513,Cromlech Algorrieta
3296956149,43.3029423,-1.8229783,Cromlech Guardiko Lepoa
3296956150,43.2912438,-1.8208193,Cromlech Urkullu Txiki Egia
3303015051,43.0380429,-1.2233754,Cromlech tumular Azpegi 1
3303015052,43.0380204,-1.2230365,Cromlech Azpegi
3306479486,43.2741251,-1.8315901,Cromlech Arritxurieta
3306479487,43.2692293,-1.8295704,Cromlech Arritxurietako Gaña
3312781059,43.2708241,-1.8527010,Cromlech Elorritako Gaña
3312781060,43.2427954,-1.8448627,Cromlech Zaria I
3312781661,43.2429077,-1.8455298,Cromlech Zaria II
3312781662,43.2430633,-1.8463302,Cromlech Zaria III
3315165466,43.2694478,-1.9335182,Cromlech Arreginea
3315165467,43.2681138,-1.9289811,Cromlechs Ermañalde 1-2
3332942838,42.9916715,-2.1131546,Cromlech Ondarre I
3332942839,42.9915944,-2.1130915,Cromlech Ondarre II
3334436817,43.2959863,-2.0803567,Cromlech Aitzazate I
3334436821,43.2970276,-2.0743742,Mendizorrotz I harrespila
3334684708,43.2133322,-1.9525121,Cromlech Amunola
3334684709,43.1499192,-1.9415352,Cromlech Deskarga
