@id,@lat,@lon,name
2045974433,38.9076146,-76.9700633,California State Tree
2068757422,41.9620460,-3.4200643,Secuoya de Silos
2095114678,47.3662976,6.3471309,
2118953447,47.2003593,-0.9830665,
2130197869,44.4700616,11.3694208,
2130241396,44.4799625,11.3459508,
2132091404,46.7179721,2.5020280,
2208004214,48.5489088,9.0024050,
2235598728,49.0221205,8.9868960,
2242160130,44.8308502,-0.5562684,
2242176063,44.8372782,-0.5846341,
2242176612,44.8373290,-0.5845163,
2242209048,44.8479277,-0.5779513,
2242209152,44.8479763,-0.5784258,
2242211184,44.8489067,-0.5791054,
2242218070,44.8508549,-0.6015806,
2242218820,44.8509463,-0.6019694,
2242219254,44.8510101,-0.6023747,
2242220024,44.8510665,-0.6019902,
2242220119,44.8510783,-0.6018717,
2242220383,44.8511386,-0.6019471,
2242223530,44.8513175,-0.6010215,
2242240238,44.8540226,-0.6032294,
2242246547,44.8548568,-0.6027954,
2242247034,44.8549067,-0.6029136,
2242273698,44.8671452,-0.6667033,
2242281397,44.8723251,-0.6689453,
2273379886,48.8591995,8.2119806,
2294658855,44.8880193,22.4243023,Sequoia Gigantea
2313040603,47.7881657,13.0459477,
2318353388,48.1114378,-1.7039960,
2329751927,48.7186337,4.9508673,
2377697342,36.5809087,-118.7507585,Tough Twins
2384547099,47.1051813,15.4871327,
2384566721,47.0558182,15.4997256,
2384566723,47.0493983,15.4882055,
2384566746,47.0489670,15.4887849,
2391247035,47.0291410,15.2893098,
2399238320,47.4097161,9.4659681,Riesenmammutbaum
2399238321,47.4097673,9.4661386,Riesenmammutbaum
2399238322,47.4098607,9.4658481,Riesenmammutbaum
2444609679,51.6945963,5.3133931,
2445709801,47.6420742,8.6075170,
2445709861,47.6422112,8.6072002,
2476338270,46.5193587,6.6429260,Séquoia géant du parc de Mon-Repos
2503209491,53.5593869,9.8621998,
2503209493,53.5594186,9.8622715,
2503209498,53.5594838,9.8622335,
2503209503,53.5596140,9.8624837,
2503209504,53.5596466,9.8625793,
2503209507,53.5596833,9.8623361,
2503209508,53.5596900,9.8624683,
2550518392,51.6184382,5.4516082,de grote boom
2578063266,47.2468221,6.0111848,
2605954279,52.3033508,6.9906651,152
2627276417,48.4205904,-123.3700290,
2664749067,48.7245668,4.5910271,
2722558535,50.8439104,4.6927248,
2769312531,42.8154936,-1.6429714,Sequoya del Palacio de Diputación
2790203765,50.8243695,6.9873044,
2790203766,50.8249487,6.9860228,
2830415658,51.4900362,-2.6358893,
2838636214,43.2926998,-0.3685763,
2838639618,43.2979113,-0.3865624,
2838639634,43.2979434,-0.3864172,
2838639656,43.2979934,-0.3865173,
2838641564,43.3046881,-0.3648572,
2838641577,43.3047351,-0.3648642,
2838644227,43.3072244,-0.3522021,
2838654316,43.3113098,-0.3580970,
2838659269,43.3226325,-0.3698513,
2838661770,43.3486909,-0.3769545,
2838665410,43.3487611,-0.3797175,
2838665434,43.3489344,-0.3764608,
2839859353,52.2345771,6.8690821,Mammoetboom
2863587722,48.7810392,8.1866611,
2863587723,48.7819097,8.1867432,
2863587724,48.7819931,8.1865921,
2863587731,48.8162432,8.1610179,
2863587732,48.8232490,8.1647822,
2863750196,48.7996811,8.3235868,
2863750197,48.7998544,8.3235110,
2875591068,48.1265856,-1.6866066,
2882183029,51.0129003,-1.4619252,Giant Redwood
2882183030,51.0129016,-1.4625318,Giant Redwood
2947494360,48.2260509,16.2844378,
