latitude,longitude,label,link
51.842111,-3.219444,Nr. Llangattock
55.38122330480433,-4.757187299999997,Electric Brae
54.129167,-4.691389,Magnetic Hill
54.180417,-6.063458,The Magic Hill
51.787,-0.694667,Dancers End Lane
51.665944,0.02575,Hangmans Hill
