42.02248871135398,21.41895525374177,Skopje Aquaduct,https://en.wikipedia.org/wiki/Skopje_Aqueduct
43.524167,16.489444,Aqueduct of Diocletian,https://en.wikipedia.org/wiki/Aqueduct_of_Diocletian
42.094167,19.136111,Bar Aqueduct,https://en.wikipedia.org/wiki/Bar_Aqueduct
