item,location,itemLabel
http://www.wikidata.org/entity/Q122178863,Point(8.9303834 40.1565506),Nuraghe
http://www.wikidata.org/entity/Q122178865,Point(8.5461938 39.128318),Nuraghe
http://www.wikidata.org/entity/Q122178866,Point(8.919053 39.693296),Nuraghe
http://www.wikidata.org/entity/Q122178867,Point(8.743159 40.293643),Nuraghe
http://www.wikidata.org/entity/Q122178868,Point(8.745471 40.296044),Nuraghe
http://www.wikidata.org/entity/Q122178869,Point(9.2867381 39.6674924),Nuraghe
http://www.wikidata.org/entity/Q122178871,Point(9.564025 39.371391666),Nuraghe
http://www.wikidata.org/entity/Q122178872,Point(9.038448 39.527156),Nuraghe
http://www.wikidata.org/entity/Q122178873,Point(9.5118051 39.134613),Nuraghe
http://www.wikidata.org/entity/Q122178874,Point(9.0112862 39.720657),Nuraghe
http://www.wikidata.org/entity/Q122178875,Point(9.447805555 39.450588888),Nuraghe
http://www.wikidata.org/entity/Q122178876,Point(8.8931483 39.772856),Nuraghe
http://www.wikidata.org/entity/Q122178877,Point(9.2448637 39.317947),Nuraghe
http://www.wikidata.org/entity/Q122178879,Point(9.3117487 39.5515543),Nuraghe
http://www.wikidata.org/entity/Q122178880,Point(8.9504866 39.50521),Nuraghe
http://www.wikidata.org/entity/Q122178881,Point(9.343945 39.3140757),Nuraghe
http://www.wikidata.org/entity/Q122178883,Point(9.5573383 39.424152),Nuraghe
http://www.wikidata.org/entity/Q122178884,Point(9.0099021 39.698319),Nuraghe
http://www.wikidata.org/entity/Q122178885,Point(9.0097761 39.544749),Nuraghe
http://www.wikidata.org/entity/Q122178886,Point(9.2312756 39.318483),Nuraghe
http://www.wikidata.org/entity/Q122178887,Point(9.0328805 39.698343),Nuraghe
http://www.wikidata.org/entity/Q122178888,Point(8.9446977 39.64418),Nuraghe
http://www.wikidata.org/entity/Q122178889,Point(8.829946 39.80149),Nuraghe
http://www.wikidata.org/entity/Q109377945,Point(8.73293 40.60858),Nuraghe
http://www.wikidata.org/entity/Q110464583,Point(8.728056 40.578889),Nuraghe
http://www.wikidata.org/entity/Q111442770,Point(8.955555555 40.948055555),Nuraghe
http://www.wikidata.org/entity/Q112044660,Point(8.6725 40.581111),Nuraghe
http://www.wikidata.org/entity/Q112044662,Point(8.743333333 40.5725),Nuraghe
http://www.wikidata.org/entity/Q112044667,Point(8.743333333 40.572222222),Nuraghe
http://www.wikidata.org/entity/Q112044669,Point(8.7155082 40.587484),Nuraghe
http://www.wikidata.org/entity/Q112044670,Point(8.705278 40.608889),Nuraghe
http://www.wikidata.org/entity/Q113866596,Point(9.248055555 40.479166666),Nuraghe
http://www.wikidata.org/entity/Q113878282,Point(8.7512514 40.602964),Nuraghe
http://www.wikidata.org/entity/Q113878283,Point(8.704444 40.616389),Nuraghe
http://www.wikidata.org/entity/Q113878284,Point(8.7202864 40.6049634),Nuraghe
http://www.wikidata.org/entity/Q114942965,Point(8.8641214 40.239205),Nuraghe Bardalazzu
http://www.wikidata.org/entity/Q115267824,Point(8.80303 40.84288),Nuraghe
http://www.wikidata.org/entity/Q119285807,Point(8.699508217 40.602940584),Nuraghe
http://www.wikidata.org/entity/Q119292542,Point(8.729244 40.60555),nuraghe s'Iscala 'e sa Chessa
http://www.wikidata.org/entity/Q119292543,Point(8.723889 40.603889),Nuraghe
http://www.wikidata.org/entity/Q120638202,Point(9.229972 39.862056),Nuraghe
http://www.wikidata.org/entity/Q120638202,Point(9.2301142 39.862117),Nuraghe
http://www.wikidata.org/entity/Q120825066,Point(8.7338009 40.60282),Nuraghe
http://www.wikidata.org/entity/Q120825687,Point(8.57391 40.35298),Nuraghe
http://www.wikidata.org/entity/Q120827776,Point(9.15422 39.74719),Nuraghe
http://www.wikidata.org/entity/Q121010286,Point(9.676934 40.331197),nuraghe Osala
http://www.wikidata.org/entity/Q121010287,Point(9.581277 39.820028),nuraghe Perd'e Sorris
http://www.wikidata.org/entity/Q121842237,Point(8.5602017 40.036425),Nuraghe
http://www.wikidata.org/entity/Q121842253,Point(8.9426176 40.4327392),Nuraghe
http://www.wikidata.org/entity/Q121850144,Point(9.2546644 40.234875),Nuraghe
http://www.wikidata.org/entity/Q121850150,Point(8.6349843 39.044724),Nuraghe
http://www.wikidata.org/entity/Q121850163,Point(8.5993311 40.090166),Nuraghe
http://www.wikidata.org/entity/Q121863314,Point(8.7211114 40.736579),Nuraghe
http://www.wikidata.org/entity/Q122166220,Point(8.7079498 40.453684),Nuraghe
http://www.wikidata.org/entity/Q122166238,Point(8.7563556 40.830712),Nuraghe
http://www.wikidata.org/entity/Q122166239,Point(8.69798 40.431965),Nuraghe
http://www.wikidata.org/entity/Q122166240,Point(8.8992584 40.843312),Nuraghe
http://www.wikidata.org/entity/Q122166267,Point(8.7018799 40.0730497),Nuraghe
http://www.wikidata.org/entity/Q122168520,Point(8.6554241 40.313653),Nuraghe
