latitude,longitude,label,link
53.96714984066238,-1.0929546315968244,The Burton Stone,https://secretyork.com/the-burton-stone/
51.90163223659766,-9.159799927659973,Ré Na Ndoirí Bullaun stones,https://www.megalithic.co.uk/article.php?sid=55680
53.00939556207287,-6.327435929560813,St. Kevin's Deer Stone,https://www.irishstones.org/place.aspx?p=1253
52.208872642329816,-6.422777887581005,Tacumshane Bullaun Stone,https://www.irishstones.org/place.aspx?p=1278&i=2
52.9154568036034,-8.448490158411024,Inis Cealtra - Bullaun Stone,https://www.irishstones.org/place.aspx?p=1065&i=2
51.63752370857568,-9.470728636211554,Maulinward Wishing Stone,https://roaringwaterjournal.com/tag/maulinward/
