item	location	itemLabel
http://www.wikidata.org/entity/Q1012520	Point(18.22777778 49.62108333)	Hukvaldy Castle
http://www.wikidata.org/entity/Q1012524	Point(13.92888889 48.95694444)	Hus
http://www.wikidata.org/entity/Q1012539	Point(8.42368 47.17268)	Hünenberg Castle
http://www.wikidata.org/entity/Q1012545	Point(10.1596 48.6032)	Burg Hürgerstein
http://www.wikidata.org/entity/Q1012564	Point(9.43167 46.7683)	Innerjuvalt Castle
http://www.wikidata.org/entity/Q1012605	Point(17.15211111 50.29527778)	Kaltenštejn
http://www.wikidata.org/entity/Q1012608	Point(9.77556 46.9218)	Burg Kapfenstein
http://www.wikidata.org/entity/Q1012611	Point(17.56142778 48.90219444)	Burg Kanšperk
http://www.wikidata.org/entity/Q1012637	Point(13.56388889 49.16611111)	Kašperk Castle
http://www.wikidata.org/entity/Q1012684	Point(9.57957 46.9942)	Klingenhorn Castle
http://www.wikidata.org/entity/Q1012690	Point(13.22886111 49.33197222)	Klenová Castle
http://www.wikidata.org/entity/Q1012690	Point(13.228861111 49.331972222)	Klenová Castle
http://www.wikidata.org/entity/Q1012692	Point(10.14802 48.81597)	Kocherburg
http://www.wikidata.org/entity/Q1012692	Point(10.1484 48.8159)	Kocherburg
http://www.wikidata.org/entity/Q1012704	Point(7.48926 49.8768)	Burg Koppenstein
http://www.wikidata.org/entity/Q1012709	Point(13.87972222 50.55416667)	Kostomlaty Castle
http://www.wikidata.org/entity/Q1012713	Point(14.723 49.3888)	Kozí Hrádek
http://www.wikidata.org/entity/Q1012715	Point(16.03455556 49.88411111)	Košumberk Castle
http://www.wikidata.org/entity/Q1012724	Point(16.2297 49.1392)	Kraví Hora Castle
http://www.wikidata.org/entity/Q1012734	Point(15.1819 47.0308)	Burg Krems
http://www.wikidata.org/entity/Q1012750	Point(11.844807 47.409794)	Burg Kropfsberg
http://www.wikidata.org/entity/Q1012751	Point(13.8554617 50.6852128)	Krupka Castle
http://www.wikidata.org/entity/Q1012758	Point(16.88293861 49.32919361)	Kuchlov
http://www.wikidata.org/entity/Q1012759	Point(15.445584 50.493453)	Kumburk
http://www.wikidata.org/entity/Q1012766	Point(13.88916667 50.69555556)	Kyšperk (Krupka)
http://www.wikidata.org/entity/Q1012767	Point(16.4934483 50.0326381)	Kyšperk
http://www.wikidata.org/entity/Q1012780	Point(8.46083 50.1825)	Königstein Castle
http://www.wikidata.org/entity/Q1012792	Point(9.45403 46.6404)	Burg La Tur
http://www.wikidata.org/entity/Q1012801	Point(9.26428 46.8164)	Burg Lagenberg
http://www.wikidata.org/entity/Q1012852	Point(16.45408333 49.99466667)	Lanšperk Castle
http://www.wikidata.org/entity/Q1012857	Point(7.38083 46.5892)	Laubegg Castle
http://www.wikidata.org/entity/Q1012914	Point(15.586251 49.879105)	Lichnice Castle
http://www.wikidata.org/entity/Q1012916	Point(16.23972222 49.13916667)	Levnov
http://www.wikidata.org/entity/Q1012928	Point(10.2886 52.1214)	Lichtenberg Castle
http://www.wikidata.org/entity/Q1012938	Point(9.52638889 46.8845)	Burg Lichtenstein
http://www.wikidata.org/entity/Q1012938	Point(9.52639 46.8845)	Burg Lichtenstein
http://www.wikidata.org/entity/Q1012950	Point(11.366 49.0239)	Burg Liebeneck
http://www.wikidata.org/entity/Q1012967	Point(19.31194444 49.10527778)	Likava
http://www.wikidata.org/entity/Q1012967	Point(19.312242 49.105431)	Likava
http://www.wikidata.org/entity/Q1012972	Point(10.4679 53.6461)	Burg Linau
http://www.wikidata.org/entity/Q1012998	Point(15.41327778 49.61402778)	Lipnice nad Sázavou
http://www.wikidata.org/entity/Q1013009	Point(10.6761 47.5486)	Burg Loch
http://www.wikidata.org/entity/Q1013014	Point(16.35166667 50.08583333)	Litice Castle
http://www.wikidata.org/entity/Q1013018	Point(14.43704 47.92401)	Burg Losenstein
http://www.wikidata.org/entity/Q1013024	Point(16.43166667 49.53166667)	Louka
http://www.wikidata.org/entity/Q1013030	Point(11.7553 49.1562)	Burg Lupburg
http://www.wikidata.org/entity/Q1013033	Point(17.73944444 49.30305556)	Lukov Castle
http://www.wikidata.org/entity/Q1013043	Point(9.22222 46.7881)	Burg Löwenberg
http://www.wikidata.org/entity/Q1013044	Point(9.20972 46.7789)	Burg Löwenstein
http://www.wikidata.org/entity/Q1013067	Point(15.203791534 45.738234745)	Mehovo Castle
http://www.wikidata.org/entity/Q1013078	Point(9.62742 46.50686)	Marmels Castle
http://www.wikidata.org/entity/Q1013144	Point(9.13194 46.7592)	Burg Moregg
http://www.wikidata.org/entity/Q1013151	Point(14.9190586 50.1685008)	Mydlovar Castle
http://www.wikidata.org/entity/Q1013188	Point(13.4043 50.5146)	Najštejn Castle
http://www.wikidata.org/entity/Q1013198	Point(7.573583333 49.409833333)	Nanstein Castle
http://www.wikidata.org/entity/Q1013226	Point(9.565277777 47.003055555)	Neu-Aspermont Castle
http://www.wikidata.org/entity/Q1013231	Point(7.42111 46.9011)	Neu-Bubenberg Castle
http://www.wikidata.org/entity/Q1013239	Point(7.70931 46.9094)	Neu-Signau Castle
http://www.wikidata.org/entity/Q1013241	Point(9.44764 46.744146)	Neu-Süns Castle
http://www.wikidata.org/entity/Q1013243	Point(7.5383 47.3849)	Neu-Thierstein Castle
http://www.wikidata.org/entity/Q1013255	Point(12.206677 50.255248)	Neuberg
http://www.wikidata.org/entity/Q1013259	Point(9.544287 46.912744)	Neuburg Castle
http://www.wikidata.org/entity/Q1013292	Point(15.78 47.2456)	Burg Neuhaus bei Stubenberg
http://www.wikidata.org/entity/Q1013301	Point(12.940824448 49.082241618)	Burg Neunußberg
http://www.wikidata.org/entity/Q1013327	Point(9.05306 47.1444)	Burg Niederwindegg
http://www.wikidata.org/entity/Q1013340	Point(9.53253 46.68853)	Burg Nivagl
http://www.wikidata.org/entity/Q1013345	Point(9.17649 46.28323)	Norantola Castle
http://www.wikidata.org/entity/Q1013350	Point(10.2375 51.1406)	Castle Normannstein
