item	location	itemLabel
https://en.wikipedia.org/wiki/Weerdinge_Men	Point(6.956666666 52.846666666)	Weerdinge Men
https://en.wikipedia.org/wiki/Mummy_of_San_Andr%C3%A9s	Point(-16.249472222 28.463947222)	Mummy of San Andrés
https://es.wikipedia.org/wiki/Momias_de_Coqueza	Point(-67.636583333 -19.883194444)	Coqueza Mummies
https://www.atlasobscura.com/places/tarim-mummies	Point(87.5840 43.8195)	Tarim mummies
https://en.wikipedia.org/wiki/Nesyamun	Point(-1.548 53.801)	Nesyamun
