latitude,longitude,label,link
http://www.wikidata.org/entity/Q17649185,Point(-1.91216 51.949),Earthwork
http://www.wikidata.org/entity/Q17648499,Point(1.02003 52.4701),Earthwork on Wilby Warren
http://www.wikidata.org/entity/Q24659451,Point(-2.782957 51.795039),Treowen Ringwork
http://www.wikidata.org/entity/Q24259389,Point(-5.0836333 51.757633),Walwyn’s Castle
http://www.wikidata.org/entity/Q17648254,Point(-2.16224 50.9194),Earthworks in Ditchey Coppice
http://www.wikidata.org/entity/Q17648849,Point(-4.3396 50.9874),Earthwork
http://www.wikidata.org/entity/Q17677385,Point(-3.4385 51.143),Earthwork enclosure on Monkslade Common
http://www.wikidata.org/entity/Q17648317,Point(-2.04871 50.9104),Earthworks on Thickthorn Down
http://www.wikidata.org/entity/Q24659231,Point(-2.75566 52.32838),Richards Castle Village Defences
http://www.wikidata.org/entity/Q17654328,Point(1.43648 52.1091),Cumberland's Mount
http://www.wikidata.org/entity/Q17647955,Point(0.902484 52.7788),Earthworks
http://www.wikidata.org/entity/Q17665113,Point(-2.2372 53.2502),Earthwork remains of a medieval hall - chapel and settlement
http://www.wikidata.org/entity/Q17645626,Point(-2.54042 50.8001),Earthworks on Loscombe Hill
http://www.wikidata.org/entity/Q17650461,Point(-3.66691 50.5766),Earthwork (possibly civil war) on Bovey Heath
http://www.wikidata.org/entity/Q122217251,Point(-3.2258442 51.44072),Tyn y Coed Earthwork
http://www.wikidata.org/entity/Q116879452,Point(-6.561638888 54.110916666),Dorsey ramparts
http://www.wikidata.org/entity/Q122219536,Point(-4.3122239 51.855134),The Bulwarks (Civil War)
http://www.wikidata.org/entity/Q122219788,Point(-3.8921215 51.726117),Cae Castell (Rhyndwyclydach Medieval Earthwork)
http://www.wikidata.org/entity/Q124664303,Point(-3.74713 51.58135),Mynydd Brombil Enclosure
http://www.wikidata.org/entity/Q117168343,Point(-3.212 52.4603),Tumulus - Rhos-goch
http://www.wikidata.org/entity/Q122217246,Point(-3.5478631 51.530609),Earthwork at Pant-y-Pyllau
http://www.wikidata.org/entity/Q122217249,Point(-3.413934 52.522244),Roman Earthwork
http://www.wikidata.org/entity/Q122219665,Point(-3.1811041 52.643747),Powis Castle Park Mound
http://www.wikidata.org/entity/Q61863438,Point(-76.940639 38.872806),Fort Dupont
