item	location	itemLabel
http://www.wikidata.org/entity/Q2733023	Point(135.566111111 44.553888888)	Height 611 UFO incident
http://www.wikidata.org/entity/Q2940740	Point(-118.6275 39.75)	Carson Sink UFO incident
http://www.wikidata.org/entity/Q4891378	Point(-0.45 39.4833)	Manises UFO incident
http://www.wikidata.org/entity/Q130551608	Point(-52.269444444 -15.854166666)	Discoporto de Barra do Garças
