@id,@lat,@lon,name
37.3409487,127.1742976,정한영 효자비각
53.1334815,-4.1731733,Parc Y Gleision Standing Stone
53.1772459,-4.3022501,Bryn Gwyn Standing Stones
53.1853758,-4.2819987,Trefwri 1 Menhir Standing Stone
53.1856601,-4.2846482,Trefwri 2 Menhir Standing Stone
53.1801662,-4.3183767,Maesoglan Standing Stone 1
53.1796679,-4.3170249,Maesoglan Standing Stone 2
53.1799026,-4.3164616,Maesoglan Standing Stone 3
51.2495025,11.6285702,Menhir auf jungsteinzeitlicher Grabanlage
54.5328507,-3.1616680,Standing Stones
40.4935823,-78.0170380,Standing Stone Coffee Company
54.6624339,-2.7944848,Standing Stone
53.2800235,-6.1954101,Leopardstown Standing Stone
52.3434555,-7.3527692,Tibberaghny Standing Stone
52.4028542,-7.2637005,Harristown Standing Stone
56.5324118,-3.0367283,Standing Stone of Balkello
56.1874988,-5.4972218,Kintraw Standing Stone
53.3279508,-3.4791965,Eisteddfod Standing Stones
51.5770646,-9.7008004,two standing stones
57.6531549,-3.5900197,Standing Stone
53.5061271,-10.0406389,Letterdeen Standing Stone
52.8608632,-4.5446911,Pandy standing stone
35.9483073,14.3807753,Standing stone
56.6845557,-5.9850660,Standing Stone
52.9820163,-6.3435223,Standing Stone
56.7516956,-6.0471546,"Standing Stone, Cladh Chatain"
53.2696515,-4.4680694,Standing Stone
56.6759663,-3.2366720,Kilry Standing Stone
56.6583575,-2.7577600,Westerton Standing Stone
56.6939448,-3.0060125,Caddam Standing Stone
53.3195163,-4.4926223,Tregwehelydd Standing Stone
53.4063680,-4.3869993,Standing Stone
53.3470491,-4.5263777,Standing Stone
36.0143316,128.6967488,
35.9793884,127.0518234,고도리석불입상
53.2967529,-4.6214217,Tŷ Mawr Standing Stone
53.6529795,-2.5377369,Standing Stones Hill
57.0487774,-2.1568625,Hilton of Cairngrassie standing stone
51.8862015,-8.4340560,Standing Stone
54.8797097,-7.2014615,Standing Stone
54.6999086,-7.0442919,Standing Stone
54.7798718,-7.2270530,Standing Stone
54.8935564,-7.0930988,Standing Stone
54.9179840,-7.1829242,Standing Stone
54.8236913,-7.2883779,Standing Stone
51.9800893,-4.8203991,Trefach Standing Stone
51.9745547,-4.8236337,Banc Du Standing Stone
54.9619400,-7.1952508,Standing Stone
54.9641360,-7.1750890,Standing Stone
51.9830271,-4.9032884,Parc Maenhir
51.9846680,-4.9119114,Trellwyn Fawr Standing Stone
55.4320226,-5.5992960,Standing Stone
56.4750276,-6.1822089,Standing Stone
51.6494230,-9.9178150,Chaisleain Bhearra Standing Stone
51.7384139,-9.8824114,Ardgroom Standing Stone
51.7846140,-9.7614150,Lehid Standing Stone
55.7536304,-5.0536532,Largizean standing stones
58.1975856,-6.7451515,Tursachan Chalanais
56.5270500,-5.3123985,Barcaldine Standing Stones
55.5897675,-5.1656288,Brodick Standing Stone 1
51.2040818,-4.0024161,Knapp Down Standing Stone
56.2133194,-2.9611735,Standing Stones of Lundin
56.2237975,-3.3734004,Orwell standing stones
60.7091054,-0.9414547,Lund standing stone
60.7160307,-0.9321378,Gunnister standing stone
60.7861386,-0.8412190,Ungirsta standing stone
60.7145888,-0.9473017,Burragarth standing stone
60.7144280,-0.8823507,Vord Hill standing stone
54.2812682,-7.4065232,Standing Stone
55.0728822,-1.4674795,Old Hartley Standing Stone
54.6031261,-6.0450918,Standing Stones Lodge
57.8351248,-7.0219710,Clach Steineagaidh
56.4778988,-6.9178601,Balinoe standing stone
52.0164852,-8.9926654,Standing Stone ? At J Well
52.8658187,-3.1228576,Standing Stone
52.8589899,-8.1569999,Standing Stone
57.1106619,-2.5957941,Pictish Standing Stone
51.3862625,1.3736294,Standing Stones
51.4404246,-1.7944623,Long Tom Standing Stone
51.9717011,-4.7911056,Waun Mawn Standing Stone
52.0048113,-4.8250555,Standing Stone
59.0360952,-2.8312185,Mor Styne (Prehistoric standing stone)
54.1142667,-4.5896586,Standing stone
52.0528670,-4.7481412,Trefaes Ganol Standing Stone
58.7900067,-2.9786886,Clouduhall aka Cloddyhall (Prehistoric standing stone)
53.4545815,-1.3664310,Greasbrough Park standing stones climbing wall
58.7852663,-2.9261782,Standing stone (Prehistoric)
60.6476456,-1.1654026,Hill of the Standing Stone
55.9102851,-3.6217266,Galabraes Standing Stones
56.0623652,-3.5608362,Tuilyies Standing Stones
52.8979802,-4.0156390,Standing Stone
52.8929495,-4.0179221,Standing Stone
52.8360408,-4.0943832,Gwern Einion Standing Stone 2
52.8361871,-4.0953183,Gwern Einion Standing Stone 1
51.9413890,-3.6987458,Gwernwyddog Standing Stone
50.9826222,-3.6754686,Beaples Standing Stone
56.6355508,-6.1848895,Standing Stones
54.9110166,-4.0029284,Standing Stone
50.0957357,-5.5783517,Chyenhal Standing Stone
56.6335655,-3.8263375,Standing Stones
55.2006268,-6.1982353,Ballynaglogh Standing Stones
59.1190740,-2.9581893,Standing Stone (Prehistoric)
59.1475235,-2.7682382,Standing Stone (Prehistoric)
52.5171023,-8.5396117,Lough Gur Standing Stone
58.9868643,-3.2161992,Standing Stones Hotel
52.7928181,-4.0348128,Pont Scethin B Standing Stone
55.0076185,-4.7808472,Laggangairn Standing Stones
58.9863441,-3.2687858,Deepdale standing stone (Prehistoric)
52.3950849,-7.3151984,Garryduff Standing Stone
54.1957179,-6.3830620,standing stone
58.9637260,-3.3395063,Standing Stones (Prehistoric)
51.8524009,-10.3359335,Galláin/ Standing Stones.
51.8542260,-10.3308105,Gallán/Standing Stone.
51.8241277,-10.3198623,Gallán/ Standing Stone.
51.7968895,-10.3258089,Galláin/ Standing Stones.
54.4067647,-0.6138843,Old Wife's Neck standing stones
54.8332684,-4.7559757,Auchenmalg Standing Stone
59.1290615,-3.2815875,Stanerandy Standing Stones (Prehistoric) + barrow
55.4709656,-5.6492723,Standing Stone
56.6174954,-6.2175841,Standing Stone Calliach
51.8896117,-3.2359247,Bwlch Standing Stone
