44.82619	-107.92158	Native American Medicine Wheel	https://www.fs.usda.gov/detail/bighorn/home/?cid=fseprd521531
50.58504	-112.41061	Iniskim Umaapi Medicine Wheel site
50.10978	-112.74808	The Sundial Medicine Wheel	https://tourismlethbridge.com/stories/arts/the-importance-of-medicine-wheels-in-indigenous-culture
