48.86628	9.03689	Giant Redwood (unverified)
51.68168	8.29726	Giant Redwood (unverified)
50.4723	9.10999	Giant Redwood (unverified)
51.67971	10.9341	Giant Redwood (unverified)
48.24195	16.30641	Giant Redwood (unverified)
49.48504	8.67002	Giant Redwood (unverified)
36.58164	-118.75144	Giant Redwood (unverified)
49.48393	6.08415	Giant Redwood (unverified)
51.82716	10.8126	Giant Redwood (unverified)
51.82698	10.81226	Giant Redwood (unverified)
52.3201	8.03136	Giant Redwood (unverified)
50.71387	6.92722	Giant Redwood (unverified)
48.52074	18.25329	Giant Redwood (unverified)
48.48089	17.54082	Giant Redwood (unverified)
48.62253	9.16457	Giant Redwood (unverified)
53.29484	-6.20941	Giant Redwood (unverified)
47.97017	8.8675	Giant Redwood (unverified)
46.11844	3.42661	Giant Redwood (unverified)
46.12278	3.41642	Giant Redwood (unverified)
46.12091	3.41817	Giant Redwood (unverified)
47.546	9.68631	Giant Redwood (unverified)
47.90334	2.3333	Giant Redwood (unverified)
38.24799	-120.24284	Giant Redwood (unverified)
38.24239	-120.25345	Giant Redwood (unverified)
38.24827	-120.2417	Giant Redwood (unverified)
50.55605	6.76285	Giant Redwood (unverified)
50.73738	6.08975	Giant Redwood (unverified)
51.38552	7.75722	Giant Redwood (unverified)
51.38558	7.75731	Giant Redwood (unverified)
44.93768	-123.03123	Giant Redwood (unverified)
49.6139	6.12439	Giant Redwood (unverified)
49.61405	6.1246	Giant Redwood (unverified)
49.00846	9.11936	Giant Redwood (unverified)
49.01008	9.11956	Giant Redwood (unverified)
45.42007	-122.669	Giant Redwood (unverified)
36.56486	-118.77305	Giant Redwood (unverified)
47.61328	15.99383	Giant Redwood (unverified)
53.63535	11.65393	Giant Redwood (unverified)
48.72359	4.58922	Giant Redwood (unverified)
52.39926	9.19336	Giant Redwood (unverified)
36.74805	-118.97111	Giant Redwood (unverified)
38.90761	-76.97006	Giant Redwood (unverified)
41.96204	-3.42006	Giant Redwood (unverified)
44.88801	22.4243	Giant Redwood (unverified)
36.5809	-118.75075	Giant Redwood (unverified)
47.40971	9.46596	Giant Redwood (unverified)
47.40976	9.46613	Giant Redwood (unverified)
47.40986	9.46584	Giant Redwood (unverified)
46.51935	6.64292	Giant Redwood (unverified)
51.61843	5.4516	Giant Redwood (unverified)
42.81549	-1.64297	Giant Redwood (unverified)
52.23457	6.86908	Giant Redwood (unverified)
