51.65304	-2.51426	Public Bookcase
53.3794	-2.48562	Public Bookcase
52.58594	-1.872	Public Bookcase
52.74881	-1.82081	Public Bookcase
51.25616	1.01577	Public Bookcase
51.58977	-2.53192	Public Bookcase
51.54961	-2.46344	Public Bookcase
51.51602	-2.54489	Public Bookcase
51.71285	-2.3317	Public Bookcase
51.55788	-2.34765	Public Bookcase
51.58311	9.80565	Public Bookcase
51.84453	0.94384	Public Bookcase
51.94123	-2.36263	Public Bookcase
51.33141	-1.10808	Public Bookcase
51.55513	-2.11025	Public Bookcase
53.1925	-0.72966	Public Bookcase
51.63755	-1.13668	Public Bookcase
52.13127	-0.03091	Public Bookcase
46.51246	6.63399	Public Bookcase
52.22514	1.18109	Public Bookcase
52.55831	1.5503	Public Bookcase
53.35743	-3.12337	Public Bookcase
51.37702	-0.85563	Public Bookcase
51.72863	-2.27471	Public Bookcase
51.21698	-0.80351	Public Bookcase
53.87523	10.67698	Public Bookcase
51.1384	1.00078	Public Bookcase
51.39566	-2.00363	Public Bookcase
52.29166	0.0905	Public Bookcase
51.28256	7.03054	Public Bookcase
51.92845	0.6961	Public Bookcase
49.83238	9.87258	Public Bookcase
50.731	-2.73498	Public Bookcase
51.9342	1.11725	Public Bookcase
51.59246	-2.48039	Public Bookcase
53.38521	-2.45533	Public Bookcase
53.70414	-2.61397	Public Bookcase
51.73511	-2.2099	Public Bookcase
51.37023	6.41138	Public Bookcase
53.30872	-1.45125	Public Bookcase
53.26591	-2.63273	Public Bookcase
52.36158	1.00155	Public Bookcase
53.02331	-1.0576	Public Bookcase
53.00343	-0.9774	Public Bookcase
46.51835	6.5071	Public Bookcase
46.51784	6.52578	Public Bookcase
56.55491	-5.40936	Public Bookcase
40.68323	-74.00458	Public Bookcase
53.00071	-1.06104	Public Bookcase
53.3145	-2.31492	Public Bookcase
50.69106	-3.3987	Public Bookcase
51.47877	-0.02618	Public Bookcase
56.35692	-4.37347	Public Bookcase
52.24614	-0.29873	Public Bookcase
53.98737	-1.52057	Public Bookcase
51.84415	-2.40621	Public Bookcase
51.74662	-2.32409	Public Bookcase
46.93296	6.16769	Public Bookcase
51.92187	0.21515	Public Bookcase
52.37093	9.72835	Public Bookcase
53.73214	10.74403	Public Bookcase
53.77551	-0.92342	Public Bookcase
50.74625	-3.39171	Public Bookcase
51.88733	-0.10001	Public Bookcase
51.9301	0.08714	Public Bookcase
51.21317	-1.15858	Public Bookcase
51.49552	8.04917	Public Bookcase
52.62044	13.35588	Public Bookcase
52.30625	0.76672	Public Bookcase
42.17352	-77.97877	Public Bookcase
43.57506	-75.99615	Public Bookcase
50.10853	8.0982	Public Bookcase
53.685	-2.63828	Public Bookcase
53.69096	-2.6358	Public Bookcase
53.31067	-2.2968	Public Bookcase
49.29452	8.69917	Public Bookcase
47.34848	7.91157	Public Bookcase
52.36514	0.01284	Public Bookcase
52.07791	-2.33232	Public Bookcase
52.31246	9.78925	Public Bookcase
53.90564	-2.3684	Public Bookcase
53.86901	-0.95048	Public Bookcase
52.37603	-0.09436	Public Bookcase
50.84623	-0.93666	Public Bookcase
48.20193	16.3451	Public Bookcase
55.82626	-3.22167	Public Bookcase
51.81116	-1.39993	Public Bookcase
52.42809	-0.14936	Public Bookcase
49.41265	11.01276	Public Bookcase
47.53387	6.89695	Public Bookcase
53.32391	-1.1685	Public Bookcase
50.10809	-5.35247	Public Bookcase
51.34756	-2.10118	Public Bookcase
45.67498	3.63573	Public Bookcase
47.05948	15.45322	Public Bookcase
51.09017	-1.4355	Public Bookcase
46.01076	8.99549	Public Bookcase
51.30504	13.3036	Public Bookcase
51.0069	-2.33734	Public Bookcase
49.75987	9.51753	Public Bookcase
52.27693	0.76562	Public Bookcase
53.02821	-1.75505	Public Bookcase
48.78911	9.34158	Public Bookcase
47.10464	8.67634	Public Bookcase
53.03493	-1.94848	Public Bookcase
50.88068	6.89137	Public Bookcase
52.78154	-2.20183	Public Bookcase
52.78585	-2.25511	Public Bookcase
49.40168	8.62957	Public Bookcase
48.02911	16.37893	Public Bookcase
52.99624	-1.43834	Public Bookcase
49.00151	8.40694	Public Bookcase
53.68417	-1.83483	Public Bookcase
49.85809	8.6509	Public Bookcase
50.44133	-4.08417	Public Bookcase
50.87645	-1.28837	Public Bookcase
50.66234	-3.76715	Public Bookcase
52.97054	-1.45945	Public Bookcase
51.08947	-0.4495	Public Bookcase
52.33542	0.80502	Public Bookcase
53.36707	-2.5723	Public Bookcase
49.57473	5.98512	Public Bookcase
48.41321	9.95372	Public Bookcase
48.24208	16.40397	Public Bookcase
50.55145	-2.4287	Public Bookcase
50.75903	-2.12167	Public Bookcase
45.52861	9.37515	Public Bookcase
50.71675	7.15355	Public Bookcase
50.73678	7.1139	Public Bookcase
47.56055	8.90379	Public Bookcase
52.3622	9.75375	Public Bookcase
50.99169	7.13102	Public Bookcase
51.8499	0.71663	Public Bookcase
52.8705	0.94007	Public Bookcase
52.29397	-0.25447	Public Bookcase
52.54202	1.17961	Public Bookcase
52.01958	-1.89393	Public Bookcase
45.60077	-122.74962	Public Bookcase
45.67119	3.23801	Public Bookcase
50.09469	10.79367	Public Bookcase
50.98225	7.02528	Public Bookcase
43.06829	-89.42372	Public Bookcase
59.85458	10.38279	Public Bookcase
52.99081	-0.67651	Public Bookcase
52.12267	-2.58862	Public Bookcase
50.96864	6.94864	Public Bookcase
-34.12339	-63.3872	Public Bookcase
39.16908	-86.48501	Public Bookcase
49.41	8.69518	Public Bookcase
49.41871	8.75649	Public Bookcase
48.22098	16.40033	Public Bookcase
53.58174	-1.73613	Public Bookcase
52.47327	13.31422	Public Bookcase
51.25636	7.14022	Public Bookcase
51.16393	-2.09168	Public Bookcase
52.48992	13.31435	Public Bookcase
51.34939	-2.08059	Public Bookcase
51.2492	-0.10567	Public Bookcase
51.49415	8.05348	Public Bookcase
50.8545	-3.50645	Public Bookcase
10.16178	-67.39585	Public Bookcase
47.56072	8.89026	Public Bookcase
51.21281	6.76854	Public Bookcase
53.50671	12.44638	Public Bookcase
55.68532	-2.72126	Public Bookcase
51.22032	6.76608	Public Bookcase
53.09847	-0.53394	Public Bookcase
51.1362	-3.1609	Public Bookcase
51.41185	7.20192	Public Bookcase
49.3739	11.21354	Public Bookcase
49.84434	9.60306	Public Bookcase
32.74283	35.05894	Public Bookcase
51.44543	7.33662	Public Bookcase
48.54921	9.0343	Public Bookcase
49.41461	8.69077	Public Bookcase
51.49538	-2.51852	Public Bookcase
48.99254	1.84571	Public Bookcase
52.53944	10.8948	Public Bookcase
50.92394	6.96672	Public Bookcase
38.95253	-76.94418	Public Bookcase
50.78354	-1.52954	Public Bookcase
50.28064	7.61752	Public Bookcase
51.31255	7.08941	Public Bookcase
50.55673	6.23974	Public Bookcase
51.49171	7.55552	Public Bookcase
50.00258	8.27228	Public Bookcase
50.77448	-1.52345	Public Bookcase
52.39329	0.99942	Public Bookcase
52.30925	10.50483	Public Bookcase
51.91626	1.22386	Public Bookcase
53.87178	-1.44669	Public Bookcase
51.69352	-0.43397	Public Bookcase
52.33306	-0.12049	Public Bookcase
50.1213	8.68023	Public Bookcase
52.3127	13.03401	Public Bookcase
49.81753	8.89124	Public Bookcase
49.55766	11.12446	Public Bookcase
52.33837	9.62734	Public Bookcase
51.04486	-1.73729	Public Bookcase
48.94629	9.42944	Public Bookcase
47.88005	7.73088	Public Bookcase
52.80378	-3.88972	Public Bookcase
52.07127	4.27268	Public Bookcase
53.77141	7.7004	Public Bookcase
53.77099	7.70033	Public Bookcase
52.8094	-0.86856	Public Bookcase
44.39164	7.55175	Public Bookcase
49.96936	8.83868	Public Bookcase
50.71414	7.04591	Public Bookcase
50.72706	7.07503	Public Bookcase
50.9961	11.0262	Public Bookcase
51.42849	6.84195	Public Bookcase
52.79394	1.43083	Public Bookcase
48.09131	-1.64089	Public Bookcase
37.44919	-122.1698	Public Bookcase
54.14614	9.29224	Public Bookcase
50.75149	-2.1239	Public Bookcase
53.09478	8.80048	Public Bookcase
48.20981	16.33576	Public Bookcase
48.62437	8.96852	Public Bookcase
40.644	-73.97292	Public Bookcase
51.77328	0.79625	Public Bookcase
48.68991	9.73788	Public Bookcase
48.55822	9.0502	Public Bookcase
47.07902	15.4489	Public Bookcase
56.37417	-5.44057	Public Bookcase
53.85815	10.66406	Public Bookcase
47.56369	7.78711	Public Bookcase
40.65985	-73.99382	Public Bookcase
53.24411	-0.33939	Public Bookcase
40.66543	-73.99097	Public Bookcase
49.93893	8.19748	Public Bookcase
40.70157	-73.98272	Public Bookcase
51.06896	-2.64487	Public Bookcase
50.9138	7.19701	Public Bookcase
54.51358	36.23965	Public Bookcase
51.97996	-0.53371	Public Bookcase
56.7279	-3.39217	Public Bookcase
40.11089	-88.20042	Public Bookcase
47.19194	8.39526	Public Bookcase
51.06954	-2.9186	Public Bookcase
-25.32554	-57.58219	Public Bookcase
54.51244	36.2594	Public Bookcase
54.51569	36.27285	Public Bookcase
54.51592	36.26311	Public Bookcase
54.51624	36.25895	Public Bookcase
54.51624	36.25891	Public Bookcase
40.65798	-73.98599	Public Bookcase
50.29655	16.23984	Public Bookcase
39.98489	-105.24448	Public Bookcase
51.90408	7.64207	Public Bookcase
49.00934	8.37589	Public Bookcase
54.51539	36.25358	Public Bookcase
36.0126	-78.9205	Public Bookcase
51.46275	6.98008	Public Bookcase
52.06812	4.25427	Public Bookcase
49.00306	8.35563	Public Bookcase
48.5409	9.0773	Public Bookcase
44.37212	9.10422	Public Bookcase
51.54788	-0.80994	Public Bookcase
54.51472	36.27494	Public Bookcase
54.51626	36.24816	Public Bookcase
48.21077	16.34429	Public Bookcase
52.28245	9.78135	Public Bookcase
44.97515	-92.74277	Public Bookcase
50.12042	8.69625	Public Bookcase
49.06016	8.80235	Public Bookcase
54.51632	9.56169	Public Bookcase
51.57057	4.97045	Public Bookcase
52.6693	9.15715	Public Bookcase
49.08667	8.78202	Public Bookcase
56.2556	-3.09165	Public Bookcase
-26.82238	-65.23154	Public Bookcase
52.52673	-1.09167	Public Bookcase
41.67027	-91.52728	Public Bookcase
41.68832	-91.49077	Public Bookcase
41.6674	-91.52701	Public Bookcase
50.61571	-3.65428	Public Bookcase
54.49883	36.27892	Public Bookcase
54.50732	36.28304	Public Bookcase
52.18214	4.51752	Public Bookcase
52.56544	0.76404	Public Bookcase
51.25309	6.39209	Public Bookcase
46.65484	5.59872	Public Bookcase
51.55242	9.87133	Public Bookcase
51.7159	8.74765	Public Bookcase
29.58783	34.88621	Public Bookcase
47.5576	18.92857	Public Bookcase
45.48334	-122.69739	Public Bookcase
37.41853	-79.18778	Public Bookcase
50.81742	7.14817	Public Bookcase
45.55098	-122.67538	Public Bookcase
45.69867	4.88453	Public Bookcase
54.50869	36.24954	Public Bookcase
54.50929	36.25011	Public Bookcase
37.83093	-122.25343	Public Bookcase
54.51552	36.26475	Public Bookcase
45.47389	-122.69446	Public Bookcase
