latitude,longitude,label,link
SK907044	St Martin's Church 	https://sundialsoc.org.uk/#massidial-1838	South aisle, South West corner
SK907044	St Martin's Church 	https://sundialsoc.org.uk/#massidial-1839	Inside South porch. South door, East jamb
SK907044	St Martin's Church 	https://sundialsoc.org.uk/#massidial-1840	Inside South porch. South door, East jamb
SK924088	St Michael & All Angels Church 	https://sundialsoc.org.uk/#massidial-1856	Front face of porch, West side
SK924088	St Michael & All Angels Church 	https://sundialsoc.org.uk/#massidial-1857	Front face of porch, West side
SK924088	St Michael & All Angels Church 	https://sundialsoc.org.uk/#massidial-1858	South door, West side
SK924088	St Michael & All Angels Church 	https://sundialsoc.org.uk/#massidial-1859	South door, West side
SK924147	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-1832	Porch, East front
SK924147	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-1833	Porch, East face
SK924147	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-1834	Porch, East face
SK928218	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-1275	Inside porch, to R of church door
SK930242	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-0264	Inside church.  Upside down
SK930242	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-1116	Tower, W side.   W face Tower RHS window. Prob not a dial
SK930395	St peter & St Paul's Church 	https://sundialsoc.org.uk/#massidial-1243	Above S door. Left of centre
SK930396	St Peter & St Paul's Church 	https://sundialsoc.org.uk/#massidial-1244	S porch, SW buttress
SK934033	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-1841	Inside South porch. On wall to West of door
SK938486	St Vincent's Church 	https://sundialsoc.org.uk/#massidial-1247	S porch, R side of doorway
SK938486	St Vincent's Church 	https://sundialsoc.org.uk/#massidial-1248	S porch, R side of doorway
SK938486	St Vincent's Church 	https://sundialsoc.org.uk/#massidial-1249	S porch, R side of doorway
SK938486	St Vincent's Church 	https://sundialsoc.org.uk/#massidial-1271	S porch, R side of doorway
SK941019	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-1845	South porch, East front
SK941019	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-1846	South Porch, East front
SK941019	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-1847	South aisle, central buttress
SK941019	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-1848	South aisle, central buttress
SK949158	St Nicholas' Church 	https://sundialsoc.org.uk/#massidial-1851	Inside porch, on tympanum above door
SK949158	St Nicholas' Church 	https://sundialsoc.org.uk/#massidial-1852	Inside porch. On tympanum over door
SK951085	St Peter's Church 	https://sundialsoc.org.uk/#massidial-1829	South porch, West front
SK951085	St Peter's Church 	https://sundialsoc.org.uk/#massidial-1830	South porch, East front
SK970164	St Mary's Church 	https://sundialsoc.org.uk/#massidial-1804	South aisle, South wall to East of East window
SK970164	St Mary's Church 	https://sundialsoc.org.uk/#massidial-1818	Porch, East wall, 130mmfrom East buttress
SK972309	St Andrew's Church 	https://sundialsoc.org.uk/#massidial-1245	S porch, to W of the door
SK972309	St Andrew's Church 	https://sundialsoc.org.uk/#massidial-1286	Nave, to L of window E of porch
SK982043	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-1835	South porch, East front
SK986579	St Peter's Church 	https://sundialsoc.org.uk/#massidial-1284	Tower, S face. Lower L jamb of lower window, some 8000mm a.g.l.
SN302115	St Martin of Tours' Church 	https://sundialsoc.org.uk/#massidial-1611	On a buttress 4m to W of porch
SO132582	St Michael and All Angels Church 	https://sundialsoc.org.uk/#massidial-2464	S wall, E corner
SO135276	St Paulinus' Church 	https://sundialsoc.org.uk/#massidial-1609	South wall
SO250534	St Thomas Becket's Church 	https://sundialsoc.org.uk/#massidial-2672	Position unknown - look high, look low!
SO252450	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2662	S.wall.  E end
SO292567	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2677	S wall
SO292567	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2678	S wall
SO292567	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2679	S wall
SO292567	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2680	W wall
SO292567	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2681	S wall
SO292567	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2711	Not known
SO344385	St Peter's Church 	https://sundialsoc.org.uk/#massidial-0045	Chancel, S wall, to R of priest door.  RHS Priest door
SO344385	St Peter's Church 	https://sundialsoc.org.uk/#massidial-0046	Tower, E quoin stone.  E Buttress
SO344385	St Peter's Church 	https://sundialsoc.org.uk/#massidial-0048	Nave, W quoin stone.  E Buttress tower
SO387304	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2466	South wall high up
SO387304	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2467	West wall, high up
SO391581	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-2688	between a window and the clasping buttress at the SW corner
SO391581	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-2689	on the  buttress to the west of the south door. 106 cm above the base of the gutter
SO391581	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-2690	on the  buttress to the west of the south door, 93 cm. above the base of the gutter
SO391581	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-2691	South wall
SO391581	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-2692	LHS south door jamb
SO391581	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-2693	South wall
SO395787	St Cuthbert's Church 	https://sundialsoc.org.uk/#massidial-1663	Chancel, on buttress at E end
SO402519	St Peter and St Paul's Church 	https://sundialsoc.org.uk/#massidial-2706	Under S porch. To E of doorway
SO402519	St Peter and St Paul's Church 	https://sundialsoc.org.uk/#massidial-2707	Inside S porch. To R of doorway
SO404741	St Mary Magdalene's Church 	https://sundialsoc.org.uk/#massidial-2682	SE buttress, S face
SO413690	St James' Church 	https://sundialsoc.org.uk/#massidial-2709	S doorway, low down
SO413690	St James' Church 	https://sundialsoc.org.uk/#massidial-2710	NE corner buttress, SE face
SO414425	St Andrew's Church 	https://sundialsoc.org.uk/#massidial-0041	Chancel, S wall, in arch point above priest door.
SO414425	St Andrew's Church 	https://sundialsoc.org.uk/#massidial-2465	Nave, S wall
SO421585	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2668	S porch, S wall E side
SO421585	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2669	S wall (quoin stone?)
SO424357	St Michael's Church 	https://sundialsoc.org.uk/#massidial-0263	Nave, S wall, E of door, above window 2.
SO441312	St Dubricius' Church 	https://sundialsoc.org.uk/#massidial-2700	S doorway, inside porch. On R side of door
SO444304	St Mary and St David's Church 	https://sundialsoc.org.uk/#massidial-2674	S wall, buttress
SO445305	St Mary and St David's Church 	https://sundialsoc.org.uk/#massidial-2673	S wall, buttress
SO447614	St Michael's Church 	https://sundialsoc.org.uk/#massidial-2675	Chancel, S wall, to W of door
SO447614	St Michael's Church 	https://sundialsoc.org.uk/#massidial-2676	Chancel S wall to W of door. Below dial 1
SO455225	St Michael's Church 	https://sundialsoc.org.uk/#massidial-2671	SE corner buttress
SO460420	St Mary Magdalene's Church 	https://sundialsoc.org.uk/#massidial-2714	Tower W wall
SO461718	St Giles' Church 	https://sundialsoc.org.uk/#massidial-2649	Chancel S dooway. West side
SO461718	St Giles' Church 	https://sundialsoc.org.uk/#massidial-2650	S dorway to vestry.  W side
SO461718	St Giles' Church 	https://sundialsoc.org.uk/#massidial-2651	S doorway to vestry. W side
SO474263	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2686	SE corner, E side
SO474263	St Mary's Church 	https://sundialsoc.org.uk/#massidial-2687	SE corner, E side
SO484703	St Bartholomew's Church 	https://sundialsoc.org.uk/#massidial-2698	Chancel, priest door, W side
SO493819	All Saints' Church 	https://sundialsoc.org.uk/#massidial-1664	Second window to E of tower
SO503441	St Peter's Church 	https://sundialsoc.org.uk/#massidial-2694	Inner S entrance doorway, left side
SO503441	St Peter's Church 	https://sundialsoc.org.uk/#massidial-2695	ref. 1 has:  'On an L shaped stone lying on the floor of the S porch'
SO506282	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-2684	S doorway, E side
SO527458	St Michael's Church 	https://sundialsoc.org.uk/#massidial-2702	Nave, S wall, easternmost window frame
SO530211	St Deinst's Church 	https://sundialsoc.org.uk/#massidial-2683	Buttress to W of S porch
SO530509	St Michael and all Angels Church 	https://sundialsoc.org.uk/#massidial-2656	S doorway  R jamb
SO530509	St Michael and All Angels Church 	https://sundialsoc.org.uk/#massidial-2657	North porch  'west side' 
SO530509	St Michael and All Angels Church 	https://sundialsoc.org.uk/#massidial-2658	Not Known
SO534454	St Nicholas' Church 	https://sundialsoc.org.uk/#massidial-2703	Nave, S wall. On a Red sandstone block
SO534454	St Nicholas' Church 	https://sundialsoc.org.uk/#massidial-2704	S wall. On a red sandstone block
51.716344253543156, -2.6272401753480374	St Mary Magdalene's Church 	https://sundialsoc.org.uk/#massidial-0163	Chancel, S wall, to L of window 2.  LHS window Chancel
SO576317	St Dubricius' Church 	https://sundialsoc.org.uk/#massidial-2655	S wall. R side of chancel door
SO583680	St Mary's Church 	https://sundialsoc.org.uk/#massidial-1660	On buttress to W of priest door
SO583680	St Mary's Church 	https://sundialsoc.org.uk/#massidial-1661	Chancel, buttress at E end
SO584412	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-2708	Cahncel, S wall
SO592177	St Margaret's Church 	https://sundialsoc.org.uk/#massidial-2715	N wall of nave, low down
SO598241	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-2699	S wall
SO613331	St Michael's Church 	https://sundialsoc.org.uk/#massidial-2701	S wall, L side of window
SO631232	St Lawrence's Church 	https://sundialsoc.org.uk/#massidial-0168	Chancel, S wall, above priest door.  Top Chancel door
SO632441	St Lawrence's Church 	https://sundialsoc.org.uk/#massidial-0582	Tower, W quoin stone.  SW Buttress tower. SW face
SO632441	St Lawrence's Church 	https://sundialsoc.org.uk/#massidial-0583	Nave, S wall, E of door,  L of 2nd window E of porch
SO643415	St Bartholomew's Church 	https://sundialsoc.org.uk/#massidial-2648	Tower, west buttress, S face
52.03629198895038, -2.4994434731146224	Aylton Church 	https://sundialsoc.org.uk/#massidial-2654	S wall, SE corner
SO662388	St Andrew's Church 	https://sundialsoc.org.uk/#massidial-2696	SE corner
SO662388	St Andrew's Church 	https://sundialsoc.org.uk/#massidial-2697	SE corner
SO663410	St Bartholomew's Church 	https://sundialsoc.org.uk/#massidial-2685	Chancel, SE corner
SO667459	St Michael's Church 	https://sundialsoc.org.uk/#massidial-2659	Above S door, partly hidden by porch rafters
SO667459	St Michael's Church 	https://sundialsoc.org.uk/#massidial-2660	S wall
SO667459	St Michael's Church 	https://sundialsoc.org.uk/#massidial-2661	Quoin stone
51.8198862407508, -2.4771226132539175	St Ethelbert's Church 	https://sundialsoc.org.uk/#massidial-0134	S Porch, E quoin stone.  RHS quoin porch
51.8198862407508, -2.4771226132539175	St Ethelbert's Church 	https://sundialsoc.org.uk/#massidial-0135	S Porch, E quoin stone.  RH quoin porch
SO673829	St Mary's Church 	https://sundialsoc.org.uk/#massidial-1667	South aisle, buttress at E end.
SO682516	St James the Greater's Church 	https://sundialsoc.org.uk/#massidial-2713	'South wall'
SO683236	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-2652	Tower, SW quoin stone
SO683236	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-2653	Inside porch. S door L jambstone, next to W wall
SO683636	St Michael's Church 	https://sundialsoc.org.uk/#massidial-0019	Nave, S wall, Doorway, inside porch, to R of door.
SO684637	St Michael's Church 	https://sundialsoc.org.uk/#massidial-2705	E side of S doorway
SO710810	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-1665	South transept, E buttress
SO712378	St Michael and All Angels Church 	https://sundialsoc.org.uk/#massidial-0584	Nave, S wall, W of door, buttress 2.  SE Chancel
SO712378	St Michael and All Angels Church 	https://sundialsoc.org.uk/#massidial-0585	Nave, S wall, W of door, buttress 2.
SO718427	All Saints' Church 	https://sundialsoc.org.uk/#massidial-2663	S wall
SO731372	St John's Church 	https://sundialsoc.org.uk/#massidial-2670	S wall
SO734458	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-2712	Chancel, to R of priest door
SO736471	St James' Church 	https://sundialsoc.org.uk/#massidial-2664	S doorway, inner E side
SO736471	St James' Church 	https://sundialsoc.org.uk/#massidial-2665	Chancel, S wall, LH westerly end. High up
51.73017662555613, -2.3773151502575884	St John the Evangelist's Church 	https://sundialsoc.org.uk/#massidial-0552	Nave, S wall, W of door, below window 1.  W end Nave
SO755552	St Mary Magdalene's Church 	https://sundialsoc.org.uk/#massidial-0043	Nave, S wall, E quoin stone.  SE Buttress S Aisle
SO755552	St Mary Magdalene's Church 	https://sundialsoc.org.uk/#massidial-0044	Nave, S wall, E of door, buttress 3.  Central Buttress Nave
SO756598	St Peter's Church 	https://sundialsoc.org.uk/#massidial-0022	Nave, S wall, E of door, below window 3.  Below 4th window E of porch
SO756758	St Peter's Church 	https://sundialsoc.org.uk/#massidial-0023	Nave, S wall, E of door, below window 2.
SO757219	Holy Trinity Church 	https://sundialsoc.org.uk/#massidial-0166	Chancel, S wall, to R of window 2.  RHS Chancel C. window
51.89353319594222, -2.321496234400166	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-0164	Chancel, S wall, E quoin stone.  SE corner Chancel
51.91084754719621, -2.3204316553749913	St Mary's Church 	https://sundialsoc.org.uk/#massidial-0165	Nave, S wall, Doorway, inside porch, to R of door.  RHS S door
SO787602	St Laurence's Church 	https://sundialsoc.org.uk/#massidial-0005	Chancel, E side.  Under E window
SO787671	St Peter's Church 	https://sundialsoc.org.uk/#massidial-0006	Chancel, S wall, buttress 2.  Buttress R of Chancel
SO787671	St Peter's Church 	https://sundialsoc.org.uk/#massidial-0001	Chancel, S wall, below window 2.  RHS 1st Buttress Chancel
51.810104399885994, -2.3008578113824476	St Nicholas' Church 	https://sundialsoc.org.uk/#massidial-0232	Tower, S wall, to R.  E Buttress tower
51.810104399885994, -2.3008578113824476	St Nicholas' Church 	https://sundialsoc.org.uk/#massidial-0233	Tower, E quoin stone.  RH Buttress tower
51.72769978977409, -2.2874957196336014	St Swithun's Church 	https://sundialsoc.org.uk/#massidial-0140	Nave, S wall, Doorway, inside porch, to R of door.  RHS S door
52.28084067562047, -2.28575478298842	St Mary's Church 	https://sundialsoc.org.uk/#massidial-0467	Nave, S wall, E of door, below window 1.  Buttress R Nave window
52.28084067562047, -2.28575478298842	St Mary's Church 	https://sundialsoc.org.uk/#massidial-0468	Nave, S wall, E of door, below window 1.  Buttress R Nave window
52.28084067562047, -2.28575478298842	St Mary's Church 	https://sundialsoc.org.uk/#massidial-0469	Nave, S wall, E of door, buttress 2.  R of MSN 0468
52.28084067562047, -2.28575478298842	St Mary's Church 	https://sundialsoc.org.uk/#massidial-0470	Nave, S wall, E of door, to L of window 1.  Under LHS window
SO822992	St Chad's Church 	https://sundialsoc.org.uk/#massidial-1919	2nd buttress E of S porch
SO822992	St Chad's Church 	https://sundialsoc.org.uk/#massidial-1920	S wall to E of dial 1.
52.26094143893267, -2.250914940970511	St Martin's Church 	https://sundialsoc.org.uk/#massidial-0039	Chancel, S wall, to R of window 1.  RHS window W of Priest door
52.26094143893267, -2.250914940970511	St Martin's Church 	https://sundialsoc.org.uk/#massidial-0040	Chancel, S wall, below window 2.  Under Chancel. Window
SO856440	St Deny's Church 	https://sundialsoc.org.uk/#massidial-0013	Nave, S wall, E quoin stone.  Buttress E end Nave
52.2566867831693, -2.18511835008114	St Michael's Church 	https://sundialsoc.org.uk/#massidial-0034	Nave, S wall, E of door, buttress 1.  Buttress to R of porch
52.2566867831693, -2.18511835008114	St Michael's Church 	https://sundialsoc.org.uk/#massidial-0035	Nave, S wall, E quoin stone.  Buttress E end Nave
52.03789442452807, -2.182097369719965	St Mary's Church 	https://sundialsoc.org.uk/#massidial-0032	Nave, S wall, Doorway, inside porch, to R of door.  RHS S door
SO886468	St Peter's Church 	https://sundialsoc.org.uk/#massidial-0581	Inside Church.  Inside over Tower door
SO888569	St Nicholas' Church 	https://sundialsoc.org.uk/#massidial-0012	Nave, S wall, Doorway, inside porch, to R of door.  above 0011
SO888569	St Nicholas' Church 	https://sundialsoc.org.uk/#massidial-0011	Position unknown - look high, look low!
52.28827651268894, -2.164128017194555	Hampton Lovett's Church 	https://sundialsoc.org.uk/#massidial-0021	Position unknown - look high, look low!
SO891736	St Cassian's Church 	https://sundialsoc.org.uk/#massidial-0015	Chancel, S wall, to L of priest door.  Wall W of Priest door
SO891736	St Cassian's Church 	https://sundialsoc.org.uk/#massidial-0016	Chancel, S wall, to L of priest door.  Wall W of Priest door
SO891736	St Cassian's Church 	https://sundialsoc.org.uk/#massidial-0017	Chancel, S wall, below window 1.  W of Buttress E of Priest door
SO891736	St Cassian's Church 	https://sundialsoc.org.uk/#massidial-0668	Chancel, S wall, below window 2.  Under window E of Priest door
52.18368851168739, -2.154118516226666	All Saint's Church 	https://sundialsoc.org.uk/#massidial-0003	Nave, S wall, Doorway, inside porch, to L of door.   LHS S door
52.261054944511514, -2.124958687231441	Hadzor 's Church 	https://sundialsoc.org.uk/#massidial-0038	Nave, S wall, E quoin stone.  Buttress E end Nave
SO920370	St Giles' Church 	https://sundialsoc.org.uk/#massidial-0202	Chancel, S wall, buttress 2.  3rd Buttress from E end Chancel
SO920370	St Giles' Church 	https://sundialsoc.org.uk/#massidial-0203	Chancel, S wall, buttress 1.  1st Buttress W end Chancel
SO920370	St Giles' Church 	https://sundialsoc.org.uk/#massidial-0204	Chancel, S wall, buttress 1.  below 0203
SO920370	St Giles' Church 	https://sundialsoc.org.uk/#massidial-0205	Chancel, S wall, to L of priest door.  30 cms TP R of 0203
SO920370	St Giles' Church 	https://sundialsoc.org.uk/#massidial-0207	Chancel, S wall, buttress 1.  30cm to R of 206
SO920370	St Giles' Church 	https://sundialsoc.org.uk/#massidial-0208	Nave, S wall, E of door, buttress 1.  Buttress R of S door
SO920370	St Giles' Church 	https://sundialsoc.org.uk/#massidial-0206	Chancel, S wall, to L of priest door.  30cm to R of 0205
SO940670	St Michael's Church 	https://sundialsoc.org.uk/#massidial-0010	Chancel, S wall, to L of priest door.  LHS Priest door
SO940670	St Michael's Church 	https://sundialsoc.org.uk/#massidial-0230	Tower, S wall, to R.  RHS tower door
SO940670	St Michael's Church 	https://sundialsoc.org.uk/#massidial-1118	Nave/Transept, N side.   N side Nave by 0230
52.226276932714136, -2.0802061109083954	Himbleton's Church 	https://sundialsoc.org.uk/#massidial-0029	Uncertain.  quoin East end of Chapel
52.226276932714136, -2.0802061109083954	Himbleton's Church 	https://sundialsoc.org.uk/#massidial-0030	Transept, W quoin stone.  SW Buttress Chapel S face.
52.226276932714136, -2.0802061109083954	Himbleton's Church 	https://sundialsoc.org.uk/#massidial-0031	Nave, S wall, Doorway, inside porch, to L of door.  LHS S door on capital.
SO954644	St Mary the Virgin's Church 	https://sundialsoc.org.uk/#massidial-0027	Nave/Porch/Transept, W side.   W face of S Aisle
SO957374	St Faith's Church 	https://sundialsoc.org.uk/#massidial-0492	Chancel, S wall, to R of priest door.  LHS Priest door
SO957374	St Faith's Church 	https://sundialsoc.org.uk/#massidial-0493	Chancel, S wall, to R of priest door.  0.5m R of 1
SO957374	St Faith's Church 	https://sundialsoc.org.uk/#massidial-0494	Chancel, S wall, to R of priest door.  0.2m R of 2
SO957374	St Faith's Church 	https://sundialsoc.org.uk/#massidial-0495	Chancel, S wall, to R of priest door.  LHS Priest door
SO957374	St Faith's Church 	https://sundialsoc.org.uk/#massidial-0496	Chancel, S wall, to R of priest door.  LHS Priest door
SO957374	St Faith's Church 	https://sundialsoc.org.uk/#massidial-0497	Chancel, S wall, buttress 2.  Buttress  RHS Priest door
SO957374	St Faith's Church 	https://sundialsoc.org.uk/#massidial-0498	Chancel, S wall, buttress 2.  below 6
SO957374	St Faith's Church 	https://sundialsoc.org.uk/#massidial-0242	Tower, E quoin stone.   SE face E Tower Buttress
SO958314	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-0471	S Porch, W quoin stone.  LHS of porch
SO958314	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-0472	S Porch, W quoin stone.  LHS of porch
SO958314	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-0473	S Porch, W quoin stone.  LHS of porch
SO958314	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-0474	Porch, inner wall, E/SE side.  W window porch RHS Splay
SO958314	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-0475	Porch, inner wall, E/SE side.  RHS porch
SO958314	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-0476	Nave, S wall, Doorway, inside porch, to L of door.  LHS S door
SO958314	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-0477	Nave, S wall, Doorway, inside porch, to R of door.  RHS S door
SO972010	St Matthew's Church 	https://sundialsoc.org.uk/#massidial-1067	Chancel, S wall, to L of priest door.   LHS Priest door
SO972010	St Matthew's Church 	https://sundialsoc.org.uk/#massidial-1068	Nave, S wall, E quoin stone.  Quoin E end Nave
SO972010	St Matthew's Church 	https://sundialsoc.org.uk/#massidial-1069	Porch, inner wall, W/SW side.   Inside porch?
SO98232451.99057422795117, -2.0266449795462065	Alstone's Church 	https://sundialsoc.org.uk/#massidial-0478	S Porch, to R of doorway.  RHS porch
SO98232451.99057422795117, -2.0266449795462065	Alstone's Church 	https://sundialsoc.org.uk/#massidial-0479	S Porch, W quoin stone.  LHS porch
SO98232451.99057422795117, -2.0266449795462065	Alstone's Church 	https://sundialsoc.org.uk/#massidial-0480	S Porch, W quoin stone.  LHS porch
51.99057422795117, -2.0266449795462065	Alstone's Church 	https://sundialsoc.org.uk/#massidial-0481	Nave, S wall, E of door, to R window 1.  LHS window sill
SO987345	St Mary's Church 	https://sundialsoc.org.uk/#massidial-0997	S Porch, to L of doorway.   LHS porch
52.201175254786875, -2.0155431309463836	St James' Church 	https://sundialsoc.org.uk/#massidial-0037	Nave/Porch/Transept, W side.  W  S face Aisle
SO993050	The Holy Rood's Church 	https://sundialsoc.org.uk/#massidial-0188	S Porch, to L of doorway.  LHS porch
SO993050	The Holy Rood's Church 	https://sundialsoc.org.uk/#massidial-0189	Nave, S wall, Doorway, inside porch, above door.  Over S door
52.11480095161867, -2.0070454239673174	St John the Baptist's Church 	https://sundialsoc.org.uk/#massidial-0008	S Porch, to L of doorway.  LHS S porch
SP000452	St Michael and All Angels Church 	https://sundialsoc.org.uk/#massidial-0499	Chancel, S wall, to L of priest door.  LHS Priest door
SP004134	St John the Evangelist's Church 	https://sundialsoc.org.uk/#massidial-0995	Nave, S wall, Doorway, inside porch, to L of door.  LHS S door
SP004134	St John the Evangelist's Church 	https://sundialsoc.org.uk/#massidial-0996	Nave, S wall, Doorway, inside porch, to L of door.   LHS S door
SP010039	St Mary's Church 	https://sundialsoc.org.uk/#massidial-0190	Nave, S wall, Doorway, inside porch, to L of door.  LHS S door
SP010039	St Mary's Church 	https://sundialsoc.org.uk/#massidial-0835	Nave, S wall, Doorway, inside porch, to R of door.   RHS S door
52.21306287997202, -1.9778904664095418	St Peter's Church 	https://sundialsoc.org.uk/#massidial-0009	Nave, S wall, Doorway, inside porch, to R of door.  RHS S door
52.21306287997202, -1.9778904664095418	St Peter's Church 	https://sundialsoc.org.uk/#massidial-0028	Chancel, S wall, to L of window 1.  Under Chapel window
SP049790	Church of St Nicholas 	https://sundialsoc.org.uk/#massidial-0548	S Porch, to L of doorway.  LHS S porch
SP055317	St George's Church 	https://sundialsoc.org.uk/#massidial-2983	Nave, S wall. High on R side of blocked westernmost window
SP057848	St Bartholomew's Church 	https://sundialsoc.org.uk/#massidial-1652	Tower, left side of W door
51.95972425567678, -1.9120009228751242	St Faith's Church 	https://sundialsoc.org.uk/#massidial-0162	Nave, S wall, Doorway, inside porch, to L of door.  LHS S door
52.121216569144494, -1.883734493556857	St Nicholas' Church 	https://sundialsoc.org.uk/#massidial-0042	Nave, W quoin stone.  Buttress W end Nave
SP082360	St Michael's Church 	https://sundialsoc.org.uk/#massidial-0191	Nave, W quoin stone.  W end S Aisle
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0444	  W wall of S Chapel. Quoin stone.
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0445	  W  face of S Chapel. Below MDR 0444
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0447	S chapel, S wall. W quoin stone, to R of MDR 2980. Partly obscured by drainpipe
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0448	S Chapel.  LHS Chapel door
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0450	  RHS of S Chapel door
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0449	Uncertain.  LHS Chapel door
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0451	  RHS of S Chapel door. Below MDR 0450
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0452	  LHS W window of S Chapel
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-2981	S Chapel. R side of westernmost window. Below MDR 0453
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0454	  LHS E window of S Chapel
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0455	  LHS E window of S Chapel
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0456	Transept, E quoin stone.  RH quoin Chapel
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0446	 S chapel.  RH  quoin stone of S wall, S face
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-2982	INSIDE. S Chapel, on sill of easternmost window
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-2980	S chapel, S wall.  W quoin stone, S face
SP089549	St Milburga's Church 	https://sundialsoc.org.uk/#massidial-0453	  RHS W window of S Chapel
SP092438	Church of St Leonard 	https://sundialsoc.org.uk/#massidial-0049	Chancel, S wall, to R of priest door.  RHS Priest door
SP092438	Church of St Leonard 	https://sundialsoc.org.uk/#massidial-0059	Tower, N side.  NW Buttress N   Side Tower
SP092438	Church of St Leonard 	https://sundialsoc.org.uk/#massidial-0060	Nave, S wall, E quoin stone.  Buttress E end Nave
SP093438	Church of St Leonard 	https://sundialsoc.org.uk/#massidial-0047	Chancel, S wall, to R of priest door.  RHS Priest door
52.3325353287588, -1.8350168370794766	St Mary Magdalene's Church 	https://sundialsoc.org.uk/#massidial-0187	Nave, S wall, E of door, buttress 1.  Buttress R of S door
52.3325353287588, -1.8350168370794766	St Mary Magdalene's Church 	https://sundialsoc.org.uk/#massidial-0437	Nave, S wall, E of door, buttress 1.  Buttress E of porch
SP117395	St Nicholas' Church 	https://sundialsoc.org.uk/#massidial-3357	Over S door, rear of Church
SP128406	St Lawrence's Church 	https://sundialsoc.org.uk/#massidial-0176	Nave, S wall, E of door, buttress 3.  centre Buttress Nave
SP128406	St Lawrence's Church 	https://sundialsoc.org.uk/#massidial-0177	Nave, S wall, E of door, buttress 3.  centre Buttress Nave
SP128406	St Lawrence's Church 	https://sundialsoc.org.uk/#massidial-0178	Nave, S wall, E of door, buttress 3.  centre Buttress Nave
52.353002 , -1.7503637	Packwood's Church 	https://sundialsoc.org.uk/#massidial-0427	Chancel, S wall, to R of window 2.  RHS window E of Priest door
