latitude,longitude,label,link
53.60397,-1.941548,Sandedge Tunnel,https://canalrivertrust.org.uk/things-to-do/museums-and-attractions/standedge-tunnel
52.620197,-2.45297,Ironbridge Tar Tunnel,https://www.ironbridge.org.uk/visit/tar-tunnel/
51.52451,-0.11335,Mail Rail,https://www.postalmuseum.org/visit-us/tickets/
