41.889882	12.494881	Ludus Magnus	http://localhost:8000/?l=41.889882,12.494881&z=18&satellite
44.3518	2.56939	Segodunum (Rodez)	http://localhost:8000/?l=44.3518,2.56939&z=18&satellite
51.3862625,1.3736294,Standing Stones - modern stones - Margate.
